trip_id,start_time,end_time,headway_secs,exact_times
d1ed3ffe-3247-4314-9848-8f7f596e9777,18:00:00,19:00:00,900,0
6b0ab7b6-b50f-4fff-a749-2ec3eef98b4e,23:00:00,24:00:00,3600,0
7ad11cbe-6516-4b64-b8da-ea9347219951,24:00:00,25:00:00,1800,0
bad438fb-c017-4176-9a47-1f7a6eab27f0,22:00:00,23:00:00,1800,0
aaeb21ce-56b2-41e1-8cb9-a9a53142a69f,13:00:00,14:00:00,600,0
b3052bfd-2e5d-46e4-8417-49341ae668e6,10:00:00,12:00:00,600,0
0dba7050-1eca-41a4-acab-ea19b98762d2,18:00:00,20:40:00,960,0
58943643-ec4c-401d-b495-85ef9ab89700,12:00:00,12:48:00,480,0
35e56e2b-ca8d-48d8-9e93-04c0be0a4dcb,21:00:00,22:00:00,1800,0
ad580475-13ff-4bfa-ab89-b13d2d30c702,05:00:00,06:00:00,3600,0
46b18c5c-0658-47a7-bad9-4ab4783e6445,10:00:00,11:00:00,1800,0
151c6ac5-45dc-4049-b88d-753cc32202f9,15:00:00,16:00:00,1800,0
c4f4a743-912c-47c0-8513-d7d254edebe0,14:00:00,15:00:00,720,0
c7e9c852-02fc-4e45-93ba-b4dca3b06260,22:00:00,23:00:00,1200,0
a87340e8-5c86-4920-a63a-262c3f419de6,07:00:00,08:00:00,900,0
3977a9a6-bc7a-4a6f-af9f-8a9a87f76d8d,18:00:00,19:00:00,1200,0
e27b65b4-e805-4ef4-bad4-76f9c06e3486,18:00:00,24:00:00,3600,0
746d2aae-3109-4052-8774-d7867e7ae23e,13:00:00,16:00:00,3600,0
12d9623d-a47d-4222-bde8-4bffa8cd53f1,06:00:00,23:00:00,3600,0
85395f74-ff07-4a97-9b84-28a93a068969,04:00:00,06:00:00,3600,0
411a9557-f80b-43af-8457-b01adb09c264,10:00:00,11:00:00,1800,0
d0fb2e62-429f-4492-9bf6-165136991c7a,12:00:00,15:00:00,1800,0
751c8011-ce51-46c8-ad16-9594811032d6,16:00:00,16:48:00,480,0
597747a5-4705-418f-b3ac-9c938377216a,22:00:00,23:00:00,1200,0
16e09243-3af7-4dea-9f7a-d28733757b35,05:00:00,06:00:00,900,0
c0756187-57e3-4166-8fd8-20b0e86cecef,22:00:00,23:00:00,1800,0
f5f00c22-c3f0-450e-b76b-85eb370a6677,13:00:00,14:00:00,1800,0
4bc2a6dc-8814-4105-afb1-0d68951630e4,08:00:00,09:00:00,900,0
2d51bf42-9fad-42e7-b88b-06139d29a4e5,06:00:00,07:00:00,360,0
e561355d-db49-46d0-94f0-942777f0caf9,05:00:00,06:00:00,1800,0
23c3bfbe-8c09-4d98-b885-4c8d556d58c3,06:00:00,07:00:00,3600,0
009ee07b-6e4d-4381-9408-476d3d9e43b1,14:00:00,22:00:00,3600,0
15e879ac-8786-4949-a494-9d18de61afd7,04:00:00,06:00:00,3600,0
8a4e179c-3e9e-48d7-85d9-c5d4d815ca5d,10:00:00,13:00:00,1800,0
57a28a7f-626f-4f8b-96ab-fe9bb542e96c,07:00:00,08:00:00,3600,0
5ebb1125-9a10-411c-83f1-c60ee3c3b0b2,10:00:00,11:00:00,900,0
7ed2cf78-33e9-4cb0-bb94-ede30c8a0207,14:00:00,15:00:00,720,0
e14bae91-aed3-45cd-a1aa-92fe98f8c882,21:00:00,23:00:00,1800,0
8b0df38e-a047-4aec-8f93-add1c50c73bd,08:00:00,08:49:00,420,0
59ca6c50-92be-47cf-8e73-d8452e468c19,10:00:00,10:48:00,480,0
dd940367-5864-40a2-b7c9-1ecf3e4d4024,13:48:00,14:00:00,720,0
47187ef4-6b2d-4019-a107-30174704aaaa,18:00:00,21:00:00,600,0
977be5ad-cc87-42c1-9411-314aff0af67c,05:00:00,06:00:00,900,0
25a17aed-e955-49e7-b487-ffe62376e8d0,08:00:00,09:00:00,720,0
509d6bf7-531a-49bf-8eeb-aec1b0c6ed34,19:00:00,20:00:00,1800,0
3d614575-ba6c-44e0-8503-38fd2b3cfaae,04:00:00,05:00:00,1800,0
85196388-a5bc-441e-84df-d76a4733aa59,05:00:00,06:00:00,720,0
8f36dc37-07b1-46e6-958b-dc58fb56976a,06:00:00,07:00:00,300,0
7f328849-23c4-403d-9359-6dc8a8e63195,08:30:00,09:00:00,1800,0
4f9d5ff1-6a99-4d86-b46f-16b227f25b70,09:00:00,10:00:00,900,0
629c0820-fdb4-4a5f-a6cb-882091f584b2,09:00:00,10:00:00,3600,0
ffdbca1a-c05b-4bac-bfb7-32f082538ce6,25:00:00,28:00:00,3600,0
8a45dcb1-27bc-44dd-92d8-a0f27a82c95f,22:00:00,27:00:00,3600,0
c9bfdeaa-5d35-43e2-81c4-a4bb142a6cc3,12:00:00,22:00:00,3600,0
27082845-b571-44f5-b49f-9adaac6cdb45,10:00:00,21:00:00,1800,0
40ca529b-bbfe-44cf-b132-8132a471a187,06:00:00,09:00:00,720,0
11ba2685-8948-4857-bbbb-675da1ba3b22,08:00:00,09:00:00,1200,0
5d22fb32-dbbc-4974-b5bb-878d1f5d09fd,15:00:00,16:00:00,1200,0
2483696b-fc65-46f9-b538-8dafedfd04b5,18:00:00,20:34:00,1320,0
602c2fd2-cd24-490d-a8a5-b24cf7b00f98,14:00:00,16:00:00,900,0
c694e7d2-5c8c-42fa-b412-8ca041dedf84,20:00:00,23:00:00,1800,0
81ba4d69-3ec9-4a07-9d54-0b29627c1aba,15:00:00,16:00:00,1200,0
6c48ecb0-8adc-49dc-bb3c-dce9f1c3b522,11:00:00,11:48:00,480,0
035a7873-b7a3-4aa4-bc0e-1ccf7769053d,23:00:00,29:00:00,3600,0
a1f6248a-7aa7-417c-b2fc-c0480c9f72f8,28:00:00,29:00:00,1800,0
24057ab7-3748-4dc2-8ee3-a6441eb72453,17:00:00,18:00:00,1200,0
a2c48668-daa7-4f68-a6ab-b507b2ded92e,05:00:00,11:00:00,3600,0
ce730c23-c056-46a8-a86c-0ff8386dd5c4,17:00:00,18:00:00,1800,0
3d17b9b2-c274-411c-861a-08517dc75102,14:00:00,15:00:00,1800,0
068333b8-d40e-4a0a-a8b7-95f8c07c86bc,11:00:00,22:00:00,3600,0
29ee94a0-a4a3-43de-bf44-9f3fd350e749,21:00:00,22:00:00,1800,0
ea7a92b4-6205-4f97-90b9-843cb157e7e2,22:00:00,24:00:00,3600,0
e3a9b583-e3be-447a-9a16-a2f9efa3df80,12:00:00,13:00:00,1800,0
5fbda4b0-29cd-46e0-93da-df0fd9cbf7fe,06:00:00,07:00:00,720,0
35dc1369-a374-4b7b-86e5-ba18042b136a,19:00:00,22:00:00,3600,0
f8161ad7-c89b-443b-9724-681f476596ac,05:00:00,08:00:00,3600,0
e3742740-8e6f-4faf-a603-86c3ddf7ac2e,10:00:00,16:00:00,1800,0
90029566-7f81-41e4-a124-78768e5695aa,20:34:00,21:26:00,1560,0
ce6067e5-d9b7-4d9c-9fc7-6ec3aaa0ddc2,09:00:00,12:00:00,1080,0
e16d6136-ce1e-411e-9ede-ba03c0a5b3f0,20:00:00,24:00:00,3600,0
fedf1ae2-37be-4b5a-a604-9e81844b41e5,09:00:00,14:00:00,1800,0
0d80da75-d1cb-4796-a983-02a6e4a6e458,11:00:00,13:00:00,3600,0
9cfdddfd-8842-4534-8e27-2eb2269e72ac,06:00:00,09:00:00,1800,0
5b386551-a79c-44ab-b869-83883fa0c6c7,17:00:00,17:49:00,420,0
618f4042-dab3-4b1e-af13-6a8b47d90af7,24:00:00,25:00:00,1200,0
b8fe5fb6-6fb7-4cc8-bf90-8c800a34a1a7,18:00:00,19:00:00,3600,0
f0c8cbe7-e328-4cc0-bfb4-a41c9fdb7682,11:00:00,12:00:00,1800,0
7ece62fd-6724-441c-aee7-51a5874ad450,14:00:00,15:00:00,1800,0
ab97c15d-3c4f-4360-a9e1-782972b9cb93,15:00:00,18:00:00,1200,0
d1bc040b-d31e-4310-848c-f548d3fe1e68,08:34:00,09:00:00,1560,0
7148fb04-6bb9-4117-abac-d99d0e0305fb,05:00:00,06:00:00,1800,0
1924ba71-5b9e-4765-8a90-86011ed6af5b,05:00:00,07:00:00,1800,0
95d2b01e-9900-444e-9639-184da5ccc7f4,22:00:00,24:00:00,3600,0
c65a2e14-09d9-4070-90d7-967eeec146bd,07:00:00,08:00:00,900,0
42f47cb4-d41d-46f3-aaf2-3fcfad18d716,21:00:00,25:00:00,3600,0
3a80d706-db1d-4969-949d-94710fd8a465,09:00:00,10:00:00,1200,0
859dfdea-b133-423e-89fe-bab8dbcf38bc,06:15:00,08:00:00,6300,0
2074e339-bcb5-4a9e-bafd-fe8870e1b018,16:00:00,17:00:00,720,0
f130f275-d95d-422f-9ad1-8123f2818b12,21:00:00,23:00:00,1800,0
b9759817-17d3-4a18-bca1-df916c7a28c4,09:00:00,10:00:00,1800,0
c2cdb72b-1a44-4d05-97fb-7d44a5d77ff1,10:00:00,12:00:00,1200,0
4b0e2811-5898-4f83-9745-60ab848ecbb6,20:00:00,23:00:00,1200,0
6a870d74-c319-4102-8fcd-c1535ead5097,10:00:00,12:00:00,1800,0
e5032181-7b52-46fe-880c-5d9fe3128003,16:00:00,18:00:00,1800,0
0aa57041-0702-40b0-878a-ddf7145df383,19:00:00,20:00:00,900,0
36d907ac-4907-4c44-abdc-7121039e231c,08:00:00,08:48:00,480,0
1bde1af3-b1d1-4bbc-8348-d714a7b6fa7b,11:00:00,11:48:00,480,0
8c828759-a462-46bc-a323-bca6b45f540b,15:00:00,17:45:00,660,0
6d05c086-a139-473f-afa4-0d0b6a658de2,17:45:00,19:00:00,900,0
c4af8752-3e11-41c6-8143-1a1d597ee1ca,06:00:00,07:00:00,300,0
d9a97d68-0056-4232-92b0-73d8115abaac,13:00:00,16:00:00,600,0
34e26383-8f19-4c48-880c-414bb6b17adb,08:48:00,09:00:00,720,0
89a4b824-0af6-4cc8-933a-50d00751fb9e,20:48:00,21:00:00,720,0
bcf83ff7-b72f-4640-93d0-c56c9c70970b,09:49:00,10:00:00,660,0
083167fa-4f2f-46e3-be5a-c13bc5434166,12:00:00,12:49:00,420,0
14144321-99a4-4b6c-b84c-a0c48acd7f8b,22:00:00,29:00:00,3600,0
f5022c1e-fab5-4408-a07a-3662f168ba4a,17:00:00,19:00:00,1800,0
e574647c-c653-4489-b221-8b6636aeac95,20:00:00,22:00:00,3600,0
e9cc475d-6f0c-4533-aefe-fca8e7f504af,15:00:00,16:00:00,600,0
423bd336-55df-4f65-a92f-90099bdbb4ce,11:00:00,12:00:00,900,0
70c6c9dd-cd8e-4a53-9f9c-e1a2a21b9591,13:00:00,15:00:00,900,0
8045045c-e3ce-4743-91b6-d6a6fe9e5d17,10:00:00,12:00:00,900,0
3cffdd42-edd3-4fb4-a173-535b9d9c9406,08:00:00,12:00:00,3600,0
6ce175b9-035c-41e5-806f-85c95c384ffc,18:00:00,19:00:00,600,0
d0b20372-b403-4aff-9a26-ffc5a5ab5879,28:00:00,29:00:00,1800,0
bbc2128d-716a-4292-83f8-84dd17dfa049,14:00:00,15:00:00,720,0
08512ac0-6411-4505-bf28-33e0afaa6b78,13:00:00,15:00:00,1800,0
9ef80f8a-521e-4195-8aad-ce67c42b2275,20:00:00,21:00:00,1200,0
01f803be-4adf-41c2-a76c-9e1027f48024,17:49:00,18:00:00,660,0
38f82e6e-3d31-4aed-86ed-94003fcaff33,19:00:00,20:00:00,1800,0
260467e8-fbf6-4eb9-89e3-7e23248ee91b,06:00:00,09:00:00,1200,0
0bcf120d-ed83-4e98-888f-8777c9c934ae,22:00:00,28:00:00,3600,0
f9063d38-5d06-4ab0-a169-25ce930348d4,04:00:00,05:00:00,3600,0
f876a964-658b-49ea-b432-c2b1d84e2d97,12:00:00,14:00:00,1200,0
1ff207f6-6109-4468-9867-f5756f8d4f7b,17:00:00,18:00:00,1800,0
1251f3f6-977f-4de4-86b9-65bb85effcbb,15:00:00,16:00:00,1200,0
a9c947bd-295b-4ba8-8eb7-83b98231e53e,09:00:00,11:00:00,1200,0
eb75a3a6-7d10-47d9-aa7b-ea6d81104801,18:00:00,20:00:00,1200,0
1080f91d-2c98-46da-a9c5-ccda82434fed,12:00:00,15:00:00,1200,0
3ee6071f-ce2b-4f14-b215-f3fe4af858a6,05:00:00,06:00:00,600,0
288c0954-4b5b-4680-942e-cd2360a12d84,06:00:00,07:00:00,360,0
eceef78d-433e-458f-b2cb-797af2b0f67b,04:00:00,05:00:00,1800,0
6a215563-deff-49bc-b40a-42e10537b7af,20:34:00,21:00:00,1560,0
309bf514-ed03-4145-a472-5a77fe9d48d6,10:00:00,11:00:00,1200,0
11562add-9e06-4969-9a0f-af9b9774046f,19:00:00,21:00:00,1800,0
a3e5ac3b-acb6-441b-bfe6-75d13db40b7e,06:00:00,07:00:00,360,0
01fbcd23-063f-49da-a795-e3db3aad3846,04:00:00,05:00:00,1800,0
4be8ea86-1af6-4b5d-a602-46fcc354fc94,09:00:00,19:00:00,1200,0
9a199c34-2f6a-4e88-adf3-649257ed7c6b,03:00:00,04:00:00,3600,0
dff61904-1c40-4707-b2ca-5a370fc91953,09:00:00,14:00:00,1800,0
b4ee5c03-0c9f-4884-a52a-cba9515e7890,08:00:00,09:00:00,1800,0
3db8df18-4601-4ef2-a478-60966bfc7395,13:00:00,17:00:00,3600,0
af176f1f-68c2-4dec-b488-e56e00f34cff,06:00:00,07:00:00,1800,0
8018fb44-3529-4621-9e69-21276db88766,06:00:00,09:00:00,600,0
1e4a670d-3126-492e-b03b-0b74ee069180,11:00:00,12:00:00,720,0
ed7f02b7-c508-4a53-9b3d-3fbfd21127cf,10:48:00,11:00:00,720,0
a787891d-961b-4a27-8725-78b1c0bf2a2b,13:00:00,13:48:00,480,0
dd21de4e-1e11-4ae5-bd7b-da8a4a6d745c,15:00:00,18:00:00,360,0
26f35b87-4228-485d-804f-9654fd7ae852,09:00:00,10:00:00,900,0
9cc11374-fa9b-4d2a-874f-ca2c8c13cc0e,19:00:00,21:00:00,3600,0
74f652ec-47e1-4852-ba25-147e678834e7,08:00:00,11:00:00,1200,0
dff4ed1e-ba8b-4fe9-9f58-340fba4ecaef,04:00:00,05:00:00,1200,0
37130251-481f-42d0-9a56-fdbba4a955c8,20:00:00,24:00:00,3600,0
9dbe0cc6-36f2-45fa-9bfd-a306eca12e3c,23:00:00,24:00:00,1800,0
2cee8113-88b4-4d62-91b4-250e41816082,07:00:00,08:00:00,600,0
682c71f0-9b13-460b-b18e-efde4da8d4a5,22:00:00,28:00:00,3600,0
6090ec5e-b66c-48db-8fb2-aa3a1f33931a,16:30:00,21:30:00,3600,0
b7da49e8-388c-4328-81d8-9554e3c6ef58,15:49:00,16:00:00,660,0
98c85f6c-ec5a-4e6d-8d8f-7395ee3a39e6,05:49:00,06:00:00,660,0
f5871ee8-0602-48f5-ad1c-6c9680ca0aea,19:00:00,24:00:00,3600,0
c03c5fde-9536-4952-80b6-14647094be31,07:00:00,08:00:00,900,0
61135397-85ab-4972-84c0-74369127135a,05:00:00,07:00:00,1800,0
757126b7-c5be-4d09-86d3-54c1e74fd2b4,11:00:00,12:00:00,1800,0
be01e51f-87d8-4948-ba0d-d932d47d328b,19:00:00,20:00:00,3600,0
0b78a3f3-5315-4129-9e08-bc162a135fce,06:00:00,07:00:00,720,0
c131757c-4843-49da-8bed-77f8cb47d2b2,15:00:00,15:49:00,420,0
b3fd561a-3200-4685-b507-f8ab9e9895cc,17:48:00,18:00:00,720,0
815a23e4-2644-44d1-8dbb-1c29d57b200b,19:00:00,20:00:00,720,0
3176ac20-9a33-463e-9a79-6f41500b8a6b,17:00:00,17:48:00,480,0
afb29fe2-3fea-4362-81d2-b5a79c9e1a26,13:00:00,16:00:00,1800,0
ac54b30e-c01f-4b88-82a5-0063ca76d4f0,03:00:00,05:00:00,3600,0
f4f56e3d-eb25-4142-9f69-152a63a6f3bc,05:00:00,06:00:00,1800,0
42fc429d-7d82-44c0-9cbc-678803b9e2b4,10:00:00,12:00:00,1800,0
a320a28f-ca51-45ba-bf9b-3ee2de41e8b9,12:00:00,14:00:00,1200,0
fceac050-fdc7-4c0b-825f-59b1ceb87159,19:00:00,21:00:00,1800,0
657087b6-4f9a-42b5-a9a7-3c48c315b681,09:00:00,10:00:00,720,0
544a78c4-69d9-4cd1-9d08-a6bfe35db8b0,10:00:00,11:00:00,720,0
e377804e-63bb-40d1-aae9-5b8436eb1a60,11:00:00,11:48:00,480,0
17a4d3a1-43ad-4961-a2d3-7e8ec6f32730,12:00:00,14:00:00,720,0
0a078b6a-b0b7-4bf3-a367-77f013ccbfd5,07:00:00,08:00:00,720,0
8226ecde-c59a-4248-bccd-9c8c93b108d0,13:00:00,14:00:00,720,0
17b5750a-fc32-4815-9ad8-bfacb26eb975,14:00:00,15:00:00,600,0
8531dd22-1444-4385-a158-4e10ca43de29,24:00:00,25:00:00,1200,0
07f356c0-d85c-478e-9d33-c3f648c8360a,21:00:00,22:00:00,1800,0
45092b02-77d2-45ce-9db8-799ac613ac02,07:00:00,07:49:00,420,0
1b652c93-d774-4d04-bc8c-8eea74706474,11:00:00,15:00:00,900,0
d43c4734-84f3-4b12-ae08-84425f60866c,07:48:00,08:00:00,720,0
8f0d4a37-4513-4926-87ae-542e447e639d,08:00:00,09:00:00,600,0
de85d01f-d7c9-419c-b018-21c7929973c5,05:00:00,06:00:00,600,0
9710b455-f247-4b6e-9a40-8e85383893a7,14:00:00,15:00:00,900,0
afaafe4b-4612-4c79-aced-db12d1fd8eb7,05:48:00,06:00:00,720,0
5900909f-d53d-4a07-bdc6-ec5ddeac580a,18:00:00,19:00:00,1200,0
00549b1b-86df-4fb2-9b52-f4922e34e340,24:00:00,26:00:00,3600,0
9d1ef2ba-0227-4ec2-a82e-6b3ef50ce8dd,18:00:00,19:00:00,900,0
d9f52bfc-d27d-4af2-a680-3d1614ec1487,18:00:00,19:00:00,3600,0
7a448948-5f73-47aa-8265-ad96f21be2ae,14:00:00,15:00:00,1800,0
24943454-3ba0-4dea-8266-d366d10088b6,05:00:00,06:00:00,900,0
8d070ee0-69eb-4471-9147-f83bc0bce637,07:00:00,09:00:00,900,0
54a62597-3e10-4f66-9315-0c33fcb8416a,06:00:00,08:40:00,600,0
a392b5be-9851-4aab-b0d2-de4e3078c621,15:00:00,17:00:00,900,0
d5288b80-39d6-4d7a-94b3-bef20becbaef,21:00:00,22:00:00,1800,0
aba9f0e9-0e5e-4b86-a48f-ad5dd5ff0132,21:00:00,22:00:00,1800,0
94fea731-860c-4fb7-a1d0-b7e3d9028e11,08:00:00,08:48:00,480,0
7a4e4311-06e1-4dbc-990f-e6fc1a91112f,09:00:00,11:00:00,600,0
2d82bc18-bdc1-442c-b486-3f31d45bdd44,17:49:00,18:00:00,660,0
bef81faa-e60d-4fc2-a4e5-462e343b4cda,20:00:00,20:48:00,480,0
2f282ab0-b4a2-49a7-bc24-c3127b2d403e,18:00:00,19:00:00,720,0
da84a972-d5bc-4a87-8354-04181038a487,26:00:00,29:00:00,3600,0
58d65ecf-df2c-46f2-9bb8-84e69dd42bc9,22:00:00,29:00:00,3600,0
fd717ba5-7c24-424a-9b82-20019d0d15be,23:00:00,29:00:00,3600,0
5253b58e-deac-4422-92e0-ee2b2ec65ca6,22:00:00,23:00:00,1200,0
8eb667b3-4dbf-40c9-82a2-9a905074a728,23:00:00,27:00:00,1800,0
4d05122c-ed14-4d54-8c29-21f1e1278724,18:00:00,23:00:00,3600,0
e678cb21-4c22-46cc-ba1d-c0c9d96920ed,17:00:00,19:00:00,1800,0
5b556edf-9e6b-4ee1-9ebf-ebed098eed27,14:00:00,15:00:00,1200,0
388a19d8-7672-4cf0-b1a2-56c44df5b01f,06:00:00,09:00:00,1080,0
1a75fb12-6d05-4285-9a24-ca75c47fe7de,12:00:00,14:42:00,540,0
153d73aa-7181-47b8-af66-f7223d663269,03:00:00,06:00:00,3600,0
975d9b4b-85ed-4b66-a427-a18852a20065,17:00:00,18:00:00,600,0
2c0cf4bb-f952-4884-a72f-54c95895fedb,18:00:00,20:00:00,900,0
7309afe6-2537-48e7-9821-406121eb4411,10:00:00,17:00:00,3600,0
b56ecec5-5370-43c5-b1a8-8bd73e71b7cb,08:34:00,09:00:00,1560,0
4fcfa570-5adc-43b1-bbab-7108846d504a,15:00:00,17:45:00,660,0
9f3b36f1-b41f-47a6-ab5c-66097bbefdb0,21:00:00,22:00:00,1200,0
9d4c177c-4069-4530-ada1-d7cb374def5a,13:00:00,18:00:00,1200,0
8b766f9c-b464-4c16-8071-9a5e6d10a232,06:00:00,07:00:00,1200,0
7e5b3349-eeca-4a09-89f9-d3ad03ffceda,07:00:00,09:00:00,1800,0
ba3abfcd-6cf1-4288-8213-f3e70bef684c,09:00:00,10:00:00,1200,0
b23e31df-2bf3-4275-aa8b-1d58a05de5f7,16:00:00,18:00:00,1800,0
6f1cfb56-0092-4ddb-a409-f8c5e52383d6,18:00:00,19:00:00,1200,0
004357bf-d92c-43d7-8c78-306bb9a84373,15:00:00,16:00:00,1200,0
a66e41c4-5576-411a-9b6b-4cb562d89c78,14:00:00,15:00:00,1800,0
23b71480-068d-43cf-b9ed-bf42315e9f4c,08:00:00,09:00:00,600,0
cd58212c-c153-4af0-b56c-7c509981e9dd,06:00:00,06:48:00,480,0
e83fa7ad-5213-42fa-9366-acc3e14e6cd5,09:00:00,10:00:00,1200,0
92da9a23-fbd0-45ed-b39c-b796b2cc2fac,06:00:00,07:00:00,360,0
77132a4f-a6f9-4717-9eee-f9a6c3123fcd,11:48:00,12:00:00,720,0
0d6f8248-3d7c-4344-997c-fa5e45e69622,18:00:00,19:00:00,3600,0
32daa526-5f88-46c9-a5aa-d270064f4f96,12:00:00,13:00:00,600,0
43012c45-5d2c-41dd-af5d-953771090a7b,08:00:00,09:00:00,900,0
835da092-da6a-4394-8e1d-2ad769df658b,18:00:00,21:00:00,900,0
ee77ec19-8d80-4914-b8c9-3874b05a5ccd,11:00:00,12:00:00,900,0
82da84f8-fc47-4e29-a8f5-71e5cb859776,03:00:00,04:00:00,3600,0
e0be983a-1fee-46bb-a1e5-0fc1bdeeae49,20:00:00,22:00:00,1800,0
5c2dc65c-020b-4063-aee9-e0daf6c3ccda,09:00:00,23:00:00,3600,0
833c4dd8-f583-4362-907d-c55582ed2c5e,21:00:00,25:00:00,3600,0
cdd73fe4-22fa-41b1-9d2e-78255e2129ed,07:48:00,09:00:00,720,0
1f47140f-f63d-45ba-b0d1-3118cb5e56da,04:00:00,05:00:00,900,0
69f8cdeb-5783-45f3-848e-c8c71eae2fff,06:00:00,07:00:00,600,0
d94ed5bb-a246-4e76-9910-54fdbc9bd171,07:00:00,07:48:00,480,0
1c76b12d-64fc-4102-b543-48158f770f3e,09:00:00,13:00:00,900,0
6a31798a-21e1-480e-ae6b-d3199f0af594,18:00:00,19:00:00,1200,0
89640733-1d6b-469c-b019-aedafeb33502,04:00:00,05:00:00,1200,0
95d47472-bb4e-457d-af7b-cf1b1ca66273,05:00:00,06:00:00,1200,0
6f939200-9751-47d1-aabd-e232ab5f4ee1,07:00:00,08:00:00,1200,0
95617eef-0b6e-4fe0-a26f-3c6ec80a805b,16:00:00,18:00:00,1200,0
70650322-0d0b-4bfa-b2b4-7a65d0937d80,14:00:00,14:48:00,480,0
ae11a8e2-891f-437b-b522-93d39c39ea6d,20:00:00,23:00:00,1200,0
b3e44db8-c64d-4e5d-bcf7-1612323ea6cf,07:00:00,10:00:00,900,0
b0ac08e9-77ca-4800-8487-21d06c891abe,19:00:00,22:00:00,1800,0
6cb03f6d-659f-4885-a38a-93741ed38f63,07:00:00,09:00:00,900,0
317e328d-3ae3-4757-97d8-6a11f497217f,06:00:00,07:00:00,1200,0
4518008a-9498-4b98-a185-c6ad131ea8ac,14:00:00,17:00:00,1800,0
67c04385-e593-49ac-a114-09eb33ca081d,15:00:00,16:00:00,1800,0
f3fbef90-d965-460c-ab93-e2f2168146ab,08:00:00,15:00:00,1200,0
08d98023-8b82-4c58-b4bf-98b6e2200ca5,10:00:00,11:00:00,1200,0
dedf7ff8-9d77-4c2c-89f4-9237cf441b9d,18:00:00,19:00:00,1200,0
14861653-de9b-4134-ab5f-823459c0e9ee,11:00:00,12:00:00,1800,0
1fca3426-1d6f-4866-920d-9d71d840cda9,12:00:00,13:00:00,1200,0
ea413d74-b9ee-4164-a312-eaa7bdadf46b,04:00:00,06:00:00,3600,0
85db7857-5e3d-4a30-a7bc-3017d5ad087c,12:49:00,13:00:00,660,0
bb28fbb4-485c-4fd6-ada1-747b41548f33,23:00:00,29:00:00,3600,0
9ab66466-1fcb-46db-aba3-3f7bda3391ea,12:00:00,16:00:00,3600,0
0ac6ca80-0f97-4c10-9b25-47c7c4f8a8b7,13:00:00,15:00:00,1200,0
e510f1b4-4866-47b2-9faa-2002df595671,19:00:00,20:00:00,3600,0
b2803bde-0eba-44dd-887c-2c89145ae913,18:00:00,21:00:00,1800,0
67c0eb49-8df9-486c-a87c-07d9a59ff29b,05:00:00,23:00:00,3600,0
6862f10c-2242-4a51-a3fd-1fba4ce6e86d,04:00:00,14:00:00,3600,0
4ff39420-d425-4044-9b40-203b949ac02a,18:00:00,19:00:00,900,0
11c38358-b8ca-45ca-9726-4ea541409d6e,14:48:00,15:00:00,720,0
e47bc75b-ba5e-4dbf-9788-caf74b0533f3,06:00:00,09:00:00,900,0
38f78921-d9b9-4af1-aa30-06397d03b685,17:00:00,18:00:00,1800,0
7b63fce7-5711-425c-a497-7336950d5eb0,10:00:00,11:00:00,1200,0
e7f55074-035a-418c-a2c1-28b893129606,11:00:00,14:00:00,1200,0
8b5e1f97-1c16-434c-aed4-8851355f4709,09:00:00,10:00:00,1200,0
cd1cb716-455f-4f76-9832-afbd51e1055e,09:00:00,12:00:00,1800,0
cea38543-1479-423e-a61a-b4086fc38288,12:00:00,15:00:00,1200,0
85c251ba-d29d-476c-9831-e8eb67087cf2,18:00:00,19:00:00,900,0
35372809-2c55-4233-b644-86c3fb2a4119,13:00:00,19:00:00,1800,0
be8e4ff0-7d09-4a3b-bb1f-c067e42698db,19:00:00,20:00:00,1800,0
e01b1670-f578-44e8-a2e2-459e14df06e2,05:00:00,06:00:00,3600,0
2773a1dc-480b-4ecf-ab93-4cbcc0ea97a7,09:00:00,12:00:00,1080,0
4edce660-de26-47f7-a4a6-0952d1ba2ac4,09:00:00,11:00:00,1200,0
b24da753-3f57-46b9-a34a-fe002439d8e9,09:00:00,14:00:00,1800,0
56cf2550-7523-41e0-8495-7faa78114aec,16:00:00,18:00:00,900,0
7f101642-c27a-4b7f-a1da-18ffa5ef7847,05:00:00,06:00:00,1200,0
8ecf3600-7b66-4c36-8553-c38b380a774c,14:00:00,15:00:00,3600,0
f6f48080-f469-475e-b8ea-efdba9de1e2d,18:00:00,24:00:00,3600,0
2f5ff69f-3cc7-46b7-ba48-1e3936ef2551,07:00:00,08:00:00,1200,0
8d915dbc-375a-4781-bee6-9bdf11967f2a,11:00:00,13:00:00,1200,0
5c6315af-e887-44ca-a0fb-9d177a06b024,06:00:00,06:48:00,480,0
bbc1fb47-f94e-42f4-a299-4597347d36d2,15:00:00,18:00:00,720,0
3acfa9ef-f226-4805-8636-ff560ac85819,13:00:00,22:00:00,3600,0
400a1e1f-9e6b-4c87-86c0-ea6525ce7faf,14:00:00,15:00:00,1800,0
b053f4df-6964-4413-9b16-2d3fcd06fd48,15:00:00,23:00:00,3600,0
0483027c-9384-49a7-94ba-562ba0afd124,11:00:00,11:49:00,420,0
67af6518-cf98-4161-b584-4fccb68169c5,21:00:00,22:00:00,900,0
e7ab6d94-7a18-4c2c-b97a-aed326940851,15:00:00,15:48:00,480,0
c3f0864d-f9b8-402a-8715-7c829848a48a,06:00:00,08:00:00,360,0
